site,location,aru_id,type,date,hour,start,end,scientific_name,common_name,confidence,filepath
ChilcoRanch,1,9807,BARLT,20230602,22,75,78,Podilymbus podiceps,Pied-billed Grebe,0.9731,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T220000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,75,78,Fulica americana,American Coot,0.6853,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T220000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,78,81,Podilymbus podiceps,Pied-billed Grebe,0.6715,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T220000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,132,135,Mareca strepera,Gadwall,0.5663,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T220000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,153,156,Mareca strepera,Gadwall,0.6193,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T220000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,267,270,Podilymbus podiceps,Pied-billed Grebe,0.8918,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T220000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,273,276,Podilymbus podiceps,Pied-billed Grebe,0.8274,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T220000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,291,294,Podilymbus podiceps,Pied-billed Grebe,0.5916,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T220000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,294,297,Podilymbus podiceps,Pied-billed Grebe,0.6801,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T220000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,249,252,Mareca americana,American Wigeon,0.6973,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T222000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,6,9,Anas crecca,Green-winged Teal,0.8535,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T223000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,9,12,Anas crecca,Green-winged Teal,0.891,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T223000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,27,30,Anas crecca,Green-winged Teal,0.682,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T223000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,45,48,Anas crecca,Green-winged Teal,0.8053,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T223000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,48,51,Anas crecca,Green-winged Teal,0.9413,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T223000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,54,57,Anas crecca,Green-winged Teal,0.7716,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T223000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,60,63,Anas crecca,Green-winged Teal,0.785,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T223000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,174,177,Anas crecca,Green-winged Teal,0.9174,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T223000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,180,183,Anas crecca,Green-winged Teal,0.8871,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T223000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,192,195,Podilymbus podiceps,Pied-billed Grebe,0.9889,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T223000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,195,198,Podilymbus podiceps,Pied-billed Grebe,0.9859,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T223000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,198,201,Podilymbus podiceps,Pied-billed Grebe,0.9357,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T223000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,198,201,Anas crecca,Green-winged Teal,0.5033,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T223000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,201,204,Podilymbus podiceps,Pied-billed Grebe,0.9844,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T223000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,204,207,Podilymbus podiceps,Pied-billed Grebe,0.9972,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T223000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,207,210,Podilymbus podiceps,Pied-billed Grebe,0.9374,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T223000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,210,213,Podilymbus podiceps,Pied-billed Grebe,0.9682,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T223000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,210,213,Anas crecca,Green-winged Teal,0.5449,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T223000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,213,216,Podilymbus podiceps,Pied-billed Grebe,0.9785,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T223000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,216,219,Podilymbus podiceps,Pied-billed Grebe,0.6898,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T223000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,219,222,Podilymbus podiceps,Pied-billed Grebe,0.7748,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T223000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,222,225,Podilymbus podiceps,Pied-billed Grebe,0.9065,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T223000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,228,231,Podilymbus podiceps,Pied-billed Grebe,0.9401,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T223000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,240,243,Anas crecca,Green-winged Teal,0.5482,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T223000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,0,3,Podilymbus podiceps,Pied-billed Grebe,0.8954,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T224000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,3,6,Podilymbus podiceps,Pied-billed Grebe,0.9579,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T224000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,6,9,Podilymbus podiceps,Pied-billed Grebe,0.9722,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T224000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,9,12,Podilymbus podiceps,Pied-billed Grebe,0.9759,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T224000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,9,12,Mareca americana,American Wigeon,0.8751,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T224000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,12,15,Mareca americana,American Wigeon,0.8807,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T224000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,12,15,Podilymbus podiceps,Pied-billed Grebe,0.7972,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T224000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,15,18,Podilymbus podiceps,Pied-billed Grebe,0.9857,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T224000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,18,21,Podilymbus podiceps,Pied-billed Grebe,0.9908,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T224000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,21,24,Podilymbus podiceps,Pied-billed Grebe,0.9578,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T224000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,21,24,Mareca americana,American Wigeon,0.8636,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T224000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,24,27,Podilymbus podiceps,Pied-billed Grebe,0.9526,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T224000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,30,33,Mareca americana,American Wigeon,0.9491,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T224000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,267,270,Mareca americana,American Wigeon,0.9459,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T224000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,276,279,Anas crecca,Green-winged Teal,0.6613,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T224000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,291,294,Anas crecca,Green-winged Teal,0.8497,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T224000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,0,3,Podilymbus podiceps,Pied-billed Grebe,0.9437,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T225000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,84,87,Podilymbus podiceps,Pied-billed Grebe,0.9791,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T225000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,87,90,Podilymbus podiceps,Pied-billed Grebe,0.7387,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T225000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,93,96,Podilymbus podiceps,Pied-billed Grebe,0.7868,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T225000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,252,255,Podilymbus podiceps,Pied-billed Grebe,0.6049,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T225000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,22,255,258,Mareca strepera,Gadwall,0.7583,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T225000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,23,96,99,Mareca americana,American Wigeon,0.5416,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T230000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,23,132,135,Cistothorus palustris,Marsh Wren,0.5318,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T230000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,23,222,225,Falco sparverius,American Kestrel,0.8835,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T230000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,23,72,75,Cistothorus palustris,Marsh Wren,0.5451,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T231000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,23,219,222,Cistothorus palustris,Marsh Wren,0.7809,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T231000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,23,222,225,Cistothorus palustris,Marsh Wren,0.6327,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T231000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,23,231,234,Cistothorus palustris,Marsh Wren,0.5918,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T231000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,23,285,288,Cistothorus palustris,Marsh Wren,0.5431,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T231000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,23,24,27,Cistothorus palustris,Marsh Wren,0.617,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T232000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,23,75,78,Cistothorus palustris,Marsh Wren,0.7852,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T232000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,23,144,147,Cistothorus palustris,Marsh Wren,0.739,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T232000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,23,285,288,Cistothorus palustris,Marsh Wren,0.7558,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T232000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,23,294,297,Cistothorus palustris,Marsh Wren,0.5212,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T232000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,23,6,9,Cistothorus palustris,Marsh Wren,0.8232,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T233000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,23,9,12,Cistothorus palustris,Marsh Wren,0.5348,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T233000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,23,21,24,Cistothorus palustris,Marsh Wren,0.7217,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T233000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,23,24,27,Cistothorus palustris,Marsh Wren,0.6752,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T233000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,23,33,36,Cistothorus palustris,Marsh Wren,0.584,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T233000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,23,72,75,Cistothorus palustris,Marsh Wren,0.6194,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T233000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,23,81,84,Cistothorus palustris,Marsh Wren,0.7356,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T233000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,23,87,90,Cistothorus palustris,Marsh Wren,0.5414,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T233000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,23,147,150,Cistothorus palustris,Marsh Wren,0.5142,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T233000-0700_REC [+51.86264-123.03040].wav
ChilcoRanch,1,9807,BARLT,20230602,23,159,162,Cistothorus palustris,Marsh Wren,0.5981,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9807 (Site 1)\12338915_20230602_YellowRail2023 [+51.86264-123.03040]\00009807_12338915_20230602T233000-0700_REC [+51.86264-123.03040].wav
